x,y,label,region_id
2723450.0,1209025.0,,region_glarus_01
2723600.0,1208375.0,,region_glarus_01
2724275.0,1207875.0,,region_glarus_01
2722800.0,1208425.0,,region_glarus_01
2725375.0,1208875.0,,region_glarus_01
2723650.0,1207875.0,,region_glarus_01
2723450.0,1207075.0,,region_glarus_01
2723600.0,1207175.0,,region_glarus_01
2723850.0,1208200.0,,region_glarus_01
2723775.0,1209175.0,,region_glarus_01
2724675.0,1208550.0,,region_glarus_01
2722825.0,1207175.0,,region_glarus_01
2723050.0,1208125.0,,region_glarus_01
2723100.0,1208175.0,,region_glarus_01
2723425.0,1208275.0,,region_glarus_01
2724050.0,1207325.0,,region_glarus_01
2725300.0,1208425.0,,region_glarus_01
2723100.0,1208975.0,,region_glarus_01
2725350.0,1208475.0,,region_glarus_01
2723350.0,1208775.0,,region_glarus_01
2722750.0,1208050.0,,region_glarus_01
2724175.0,1207750.0,,region_glarus_01
2724150.0,1207300.0,,region_glarus_01
2723825.0,1208700.0,,region_glarus_01
2724700.0,1207050.0,,region_glarus_01
2724375.0,1208450.0,,region_glarus_01
2724175.0,1208125.0,,region_glarus_01
2722750.0,1207250.0,,region_glarus_01
2723325.0,1208375.0,,region_glarus_01
2724200.0,1207375.0,,region_glarus_01
2724075.0,1207450.0,,region_glarus_01
2724850.0,1208875.0,,region_glarus_01
2725300.0,1209075.0,,region_glarus_01
2722575.0,1207425.0,,region_glarus_01
2724825.0,1207975.0,,region_glarus_01
2724025.0,1208775.0,,region_glarus_01
2724425.0,1207925.0,,region_glarus_01
2722500.0,1209400.0,,region_glarus_01
2723925.0,1207150.0,,region_glarus_01
2723700.0,1208100.0,,region_glarus_01
2724075.0,1207650.0,,region_glarus_01
2724175.0,1209450.0,,region_glarus_01
2724675.0,1207775.0,,region_glarus_01
2725475.0,1207425.0,,region_glarus_01
2724700.0,1208475.0,,region_glarus_01
2724925.0,1209150.0,,region_glarus_01
2723375.0,1208950.0,,region_glarus_01
2724475.0,1207500.0,,region_glarus_01
2723375.0,1208500.0,,region_glarus_01
2723600.0,1207675.0,,region_glarus_01
2724250.0,1208750.0,,region_glarus_01
2722600.0,1208775.0,,region_glarus_01
2724075.0,1207200.0,,region_glarus_01
2723850.0,1208325.0,,region_glarus_01
2725200.0,1208250.0,,region_glarus_01
2725250.0,1207425.0,,region_glarus_01
2724125.0,1208475.0,,region_glarus_01
2725425.0,1208175.0,,region_glarus_01
2723150.0,1208950.0,,region_glarus_01
2724375.0,1209050.0,,region_glarus_01
2723000.0,1208775.0,,region_glarus_01
2725000.0,1209375.0,,region_glarus_01
2722600.0,1207925.0,,region_glarus_01
2724075.0,1209300.0,,region_glarus_01
2724900.0,1207025.0,,region_glarus_01
2724775.0,1208375.0,,region_glarus_01
2725175.0,1208375.0,,region_glarus_01
2722600.0,1208000.0,,region_glarus_01
2722825.0,1208550.0,,region_glarus_01
2725100.0,1207650.0,,region_glarus_01
2724225.0,1208325.0,,region_glarus_01
2723050.0,1207025.0,,region_glarus_01
2724350.0,1209250.0,,region_glarus_01
2723225.0,1208200.0,,region_glarus_01
2722700.0,1207375.0,,region_glarus_01
2723550.0,1207500.0,,region_glarus_01
2723825.0,1207250.0,,region_glarus_01
2723350.0,1207825.0,,region_glarus_01
2724325.0,1208900.0,,region_glarus_01
2723825.0,1207050.0,,region_glarus_01
2723850.0,1208875.0,,region_glarus_01
2723625.0,1207325.0,,region_glarus_01
2724200.0,1207950.0,,region_glarus_01
2723500.0,1209325.0,,region_glarus_01
2722825.0,1207700.0,,region_glarus_01
2724400.0,1207725.0,,region_glarus_01
2722575.0,1207350.0,,region_glarus_01
2722700.0,1208125.0,,region_glarus_01
2723900.0,1208925.0,,region_glarus_01
2723400.0,1207925.0,,region_glarus_01
2725125.0,1208150.0,,region_glarus_01
2722775.0,1207325.0,,region_glarus_01
2725125.0,1208825.0,,region_glarus_01
2722650.0,1208325.0,,region_glarus_01
2722625.0,1207075.0,,region_glarus_01
2723500.0,1207275.0,,region_glarus_01
2723300.0,1207850.0,,region_glarus_01
2722575.0,1207750.0,,region_glarus_01
2725000.0,1208975.0,,region_glarus_01
2723100.0,1208800.0,,region_glarus_01
2723450.0,1208750.0,,region_glarus_01
2723000.0,1208200.0,,region_glarus_01
2724400.0,1209050.0,,region_glarus_01
2725200.0,1208500.0,,region_glarus_01
2722950.0,1208400.0,,region_glarus_01
2724775.0,1208225.0,,region_glarus_01
2723375.0,1207900.0,,region_glarus_01
2724375.0,1208100.0,,region_glarus_01
2725325.0,1208175.0,,region_glarus_01
2723525.0,1208425.0,,region_glarus_01
2723975.0,1209100.0,,region_glarus_01
2723175.0,1207550.0,,region_glarus_01
2724950.0,1207700.0,,region_glarus_01
2724950.0,1208275.0,,region_glarus_01
2723150.0,1208425.0,,region_glarus_01
2723750.0,1208150.0,,region_glarus_01
2724825.0,1209200.0,,region_glarus_01
2722600.0,1207400.0,,region_glarus_01
2723750.0,1208525.0,,region_glarus_01
2724825.0,1208000.0,,region_glarus_01
2724000.0,1209225.0,,region_glarus_01
2724100.0,1207850.0,,region_glarus_01
2725375.0,1209475.0,,region_glarus_01
2723300.0,1207425.0,,region_glarus_01
2722800.0,1207825.0,,region_glarus_01
2724900.0,1207100.0,,region_glarus_01
2725300.0,1207075.0,,region_glarus_01
2725025.0,1208875.0,,region_glarus_01
2723475.0,1207975.0,,region_glarus_01
2722900.0,1208325.0,,region_glarus_01
2725325.0,1207225.0,,region_glarus_01
2723700.0,1209325.0,,region_glarus_01
2725250.0,1209500.0,,region_glarus_01
2724925.0,1208000.0,,region_glarus_01
2722975.0,1208600.0,,region_glarus_01
2724775.0,1209025.0,,region_glarus_01
2722650.0,1208650.0,,region_glarus_01
2723900.0,1207800.0,,region_glarus_01
2724650.0,1208050.0,,region_glarus_01
2724225.0,1208225.0,,region_glarus_01
2725175.0,1207775.0,,region_glarus_01
2724000.0,1207275.0,,region_glarus_01
2722775.0,1207450.0,,region_glarus_01
2724550.0,1207175.0,,region_glarus_01
2725125.0,1207100.0,,region_glarus_01
2723875.0,1207875.0,,region_glarus_01
2722550.0,1207125.0,,region_glarus_01
2724200.0,1207350.0,,region_glarus_01
2724475.0,1208300.0,,region_glarus_01
2722925.0,1207300.0,,region_glarus_01
2724250.0,1207800.0,,region_glarus_01
2723950.0,1208900.0,,region_glarus_01
2725075.0,1207250.0,,region_glarus_01
2724350.0,1208450.0,,region_glarus_01
2725350.0,1208850.0,,region_glarus_01
2723100.0,1209050.0,,region_glarus_01
2724250.0,1208625.0,,region_glarus_01
2723200.0,1208425.0,,region_glarus_01
2725475.0,1207075.0,,region_glarus_01
2724600.0,1208600.0,,region_glarus_01
2725125.0,1208300.0,,region_glarus_01
2723575.0,1209050.0,,region_glarus_01
2724975.0,1209300.0,,region_glarus_01
2724675.0,1207750.0,,region_glarus_01
2724450.0,1208075.0,,region_glarus_01
2724375.0,1208025.0,,region_glarus_01
2724250.0,1208650.0,,region_glarus_01
2725450.0,1208475.0,,region_glarus_01
2724900.0,1207275.0,,region_glarus_01
2723575.0,1208350.0,,region_glarus_01
2723800.0,1207700.0,,region_glarus_01
2723475.0,1209075.0,,region_glarus_01
2722850.0,1207125.0,,region_glarus_01
2723625.0,1207600.0,,region_glarus_01
2724325.0,1207300.0,,region_glarus_01
2723475.0,1208400.0,,region_glarus_01
2724375.0,1207950.0,,region_glarus_01
2724800.0,1208100.0,,region_glarus_01
2724975.0,1207000.0,,region_glarus_01
2725200.0,1207975.0,,region_glarus_01
2723850.0,1208425.0,,region_glarus_01
2722600.0,1208650.0,,region_glarus_01
2724500.0,1207450.0,,region_glarus_01
2723800.0,1208825.0,,region_glarus_01
2723225.0,1208250.0,,region_glarus_01
2724475.0,1207225.0,,region_glarus_01
2723350.0,1208025.0,,region_glarus_01
2723925.0,1208400.0,,region_glarus_01
2723525.0,1209275.0,,region_glarus_01
2723875.0,1207525.0,,region_glarus_01
2723625.0,1207900.0,,region_glarus_01
2724900.0,1208775.0,,region_glarus_01
2725325.0,1208875.0,,region_glarus_01
2723600.0,1209050.0,,region_glarus_01
2724750.0,1207400.0,,region_glarus_01
2722525.0,1208625.0,,region_glarus_01
2724575.0,1209025.0,,region_glarus_01
2723250.0,1209500.0,,region_glarus_01
2722825.0,1209225.0,,region_glarus_01
2723475.0,1207375.0,,region_glarus_01
2725400.0,1209025.0,,region_glarus_01
2724750.0,1207150.0,,region_glarus_01
2723450.0,1209475.0,,region_glarus_01
2725300.0,1207050.0,,region_glarus_01
2724425.0,1207575.0,,region_glarus_01
2725100.0,1208950.0,,region_glarus_01
2725375.0,1208175.0,,region_glarus_01
2724475.0,1208550.0,,region_glarus_01
2724300.0,1208750.0,,region_glarus_01
2722550.0,1209000.0,,region_glarus_01
2722875.0,1207225.0,,region_glarus_01
2723675.0,1208825.0,,region_glarus_01
2723375.0,1209375.0,,region_glarus_01
2724125.0,1208500.0,,region_glarus_01
2725300.0,1207550.0,,region_glarus_01
2723475.0,1208175.0,,region_glarus_01
2723725.0,1208675.0,,region_glarus_01
2725175.0,1208775.0,,region_glarus_01
2724850.0,1207850.0,,region_glarus_01
2723975.0,1209175.0,,region_glarus_01
2724400.0,1208925.0,,region_glarus_01
2724725.0,1208975.0,,region_glarus_01
2724650.0,1207300.0,,region_glarus_01
2723875.0,1208925.0,,region_glarus_01
2724225.0,1207050.0,,region_glarus_01
2724725.0,1207700.0,,region_glarus_01
2723825.0,1208650.0,,region_glarus_01
2723925.0,1207175.0,,region_glarus_01
2725350.0,1207025.0,,region_glarus_01
2724325.0,1208525.0,,region_glarus_01
2723575.0,1209375.0,,region_glarus_01
2723725.0,1208850.0,,region_glarus_01
2723500.0,1208950.0,,region_glarus_01
2723425.0,1208000.0,,region_glarus_01
2722975.0,1208425.0,,region_glarus_01
2725425.0,1207000.0,,region_glarus_01
2723275.0,1207600.0,,region_glarus_01
2723775.0,1207450.0,,region_glarus_01
2722975.0,1207975.0,,region_glarus_01
2725500.0,1208275.0,,region_glarus_01
2724650.0,1209325.0,,region_glarus_01
2725275.0,1209400.0,,region_glarus_01
2723250.0,1207075.0,,region_glarus_01
2723275.0,1207175.0,,region_glarus_01
2723375.0,1207250.0,,region_glarus_01
2725475.0,1209050.0,,region_glarus_01
2724450.0,1208375.0,,region_glarus_01
2723600.0,1209150.0,,region_glarus_01
2725425.0,1208350.0,,region_glarus_01
2724875.0,1208600.0,,region_glarus_01
2724625.0,1207250.0,,region_glarus_01
2724900.0,1209025.0,,region_glarus_01
2723625.0,1209275.0,,region_glarus_01
2722900.0,1207775.0,,region_glarus_01
2723275.0,1208225.0,,region_glarus_01
2723700.0,1207125.0,,region_glarus_01
2723400.0,1209275.0,,region_glarus_01
2723950.0,1208350.0,,region_glarus_01
2723225.0,1207250.0,,region_glarus_01
2723725.0,1207075.0,,region_glarus_01
2722550.0,1207725.0,,region_glarus_01
2725350.0,1209150.0,,region_glarus_01
2723000.0,1208325.0,,region_glarus_01
2723600.0,1208250.0,,region_glarus_01
2722675.0,1207950.0,,region_glarus_01
2722700.0,1209125.0,,region_glarus_01
2724725.0,1208925.0,,region_glarus_01
2723675.0,1207975.0,,region_glarus_01
2725325.0,1207325.0,,region_glarus_01
2725075.0,1208175.0,,region_glarus_01
2724475.0,1208575.0,,region_glarus_01
2722900.0,1208600.0,,region_glarus_01
2722525.0,1209475.0,,region_glarus_01
2724825.0,1207300.0,,region_glarus_01
2723650.0,1207300.0,,region_glarus_01
2724400.0,1207350.0,,region_glarus_01
2724425.0,1208650.0,,region_glarus_01
2724275.0,1208125.0,,region_glarus_01
2723875.0,1207675.0,,region_glarus_01
2723225.0,1209275.0,,region_glarus_01
2722700.0,1207825.0,,region_glarus_01
2723500.0,1209400.0,,region_glarus_01
2724425.0,1208250.0,,region_glarus_01
2722950.0,1208275.0,,region_glarus_01
2722750.0,1208500.0,,region_glarus_01
2724125.0,1207000.0,,region_glarus_01
2724475.0,1208925.0,,region_glarus_01
2722800.0,1207025.0,,region_glarus_01
2724825.0,1208500.0,,region_glarus_01
2725050.0,1207250.0,,region_glarus_01
2725275.0,1207875.0,,region_glarus_01
2722700.0,1208750.0,,region_glarus_01
2723100.0,1208525.0,,region_glarus_01
2723100.0,1207500.0,,region_glarus_01
2724775.0,1207750.0,,region_glarus_01
2722825.0,1209050.0,,region_glarus_01
2723500.0,1207650.0,,region_glarus_01
2722975.0,1207525.0,,region_glarus_01
2724750.0,1208325.0,,region_glarus_01
2724175.0,1208275.0,,region_glarus_01
2724950.0,1207875.0,,region_glarus_01
2724900.0,1208750.0,,region_glarus_01
2725000.0,1207800.0,,region_glarus_01
2723400.0,1208525.0,,region_glarus_01
2724600.0,1208925.0,,region_glarus_01
2724325.0,1207200.0,,region_glarus_01
2724275.0,1209050.0,,region_glarus_01
2723700.0,1207575.0,,region_glarus_01
2724875.0,1208175.0,,region_glarus_01
2724225.0,1208400.0,,region_glarus_01
2723725.0,1208350.0,,region_glarus_01
2724800.0,1207600.0,,region_glarus_01
2725000.0,1208850.0,,region_glarus_01
2722725.0,1208925.0,,region_glarus_01
2724950.0,1209250.0,,region_glarus_01
2725500.0,1207125.0,,region_glarus_01
2722900.0,1207225.0,,region_glarus_01
2723325.0,1208775.0,,region_glarus_01
2725025.0,1208175.0,,region_glarus_01
2723350.0,1207575.0,,region_glarus_01
2723550.0,1209325.0,,region_glarus_01
2725175.0,1207325.0,,region_glarus_01
2722825.0,1207425.0,,region_glarus_01
2723125.0,1208200.0,,region_glarus_01
2723450.0,1209275.0,,region_glarus_01
2723200.0,1207475.0,,region_glarus_01
2724725.0,1208350.0,,region_glarus_01
2722800.0,1207425.0,,region_glarus_01
2723125.0,1207975.0,,region_glarus_01
2722500.0,1208075.0,,region_glarus_01
2724150.0,1207675.0,,region_glarus_01
2725275.0,1209075.0,,region_glarus_01
2724900.0,1207825.0,,region_glarus_01
2724400.0,1207575.0,,region_glarus_01
2723675.0,1207600.0,,region_glarus_01
