x,y,label,region_id,block_id
2611625.0,1267625.0,,region_basel_stadt_core_01,block_0029
2611625.0,1267650.0,,region_basel_stadt_core_01,block_0029
2611650.0,1267575.0,,region_basel_stadt_core_01,block_0029
2611650.0,1267600.0,,region_basel_stadt_core_01,block_0029
2611650.0,1267625.0,,region_basel_stadt_core_01,block_0029
2611650.0,1267650.0,,region_basel_stadt_core_01,block_0029
2611675.0,1267575.0,,region_basel_stadt_core_01,block_0029
2611675.0,1267600.0,,region_basel_stadt_core_01,block_0029
2611675.0,1267625.0,,region_basel_stadt_core_01,block_0029
2611675.0,1267650.0,,region_basel_stadt_core_01,block_0029
2611700.0,1267575.0,,region_basel_stadt_core_01,block_0029
2611700.0,1267600.0,,region_basel_stadt_core_01,block_0029
2611700.0,1267625.0,,region_basel_stadt_core_01,block_0029
2611700.0,1267650.0,,region_basel_stadt_core_01,block_0029
2612075.0,1268125.0,,region_basel_stadt_core_01,block_0030
2612075.0,1268150.0,,region_basel_stadt_core_01,block_0030
2612075.0,1268175.0,,region_basel_stadt_core_01,block_0030
2612075.0,1268200.0,,region_basel_stadt_core_01,block_0030
2612100.0,1268125.0,,region_basel_stadt_core_01,block_0030
2612100.0,1268150.0,,region_basel_stadt_core_01,block_0030
2612100.0,1268175.0,,region_basel_stadt_core_01,block_0030
2612100.0,1268200.0,,region_basel_stadt_core_01,block_0030
2612125.0,1268125.0,,region_basel_stadt_core_01,block_0030
2612125.0,1268150.0,,region_basel_stadt_core_01,block_0030
2612125.0,1268175.0,,region_basel_stadt_core_01,block_0030
2612125.0,1268200.0,,region_basel_stadt_core_01,block_0030
2612150.0,1268125.0,,region_basel_stadt_core_01,block_0030
2612150.0,1268150.0,,region_basel_stadt_core_01,block_0030
2612150.0,1268175.0,,region_basel_stadt_core_01,block_0030
2612150.0,1268200.0,,region_basel_stadt_core_01,block_0030
2611825.0,1267000.0,,region_basel_stadt_core_01,block_0031
2611825.0,1267025.0,,region_basel_stadt_core_01,block_0031
2611825.0,1267050.0,,region_basel_stadt_core_01,block_0031
2611825.0,1267075.0,,region_basel_stadt_core_01,block_0031
2611850.0,1267000.0,,region_basel_stadt_core_01,block_0031
2611850.0,1267025.0,,region_basel_stadt_core_01,block_0031
2611850.0,1267050.0,,region_basel_stadt_core_01,block_0031
2611850.0,1267075.0,,region_basel_stadt_core_01,block_0031
2611875.0,1267000.0,,region_basel_stadt_core_01,block_0031
2611875.0,1267025.0,,region_basel_stadt_core_01,block_0031
2611875.0,1267050.0,,region_basel_stadt_core_01,block_0031
2611875.0,1267075.0,,region_basel_stadt_core_01,block_0031
2611900.0,1267000.0,,region_basel_stadt_core_01,block_0031
2611900.0,1267025.0,,region_basel_stadt_core_01,block_0031
2611900.0,1267050.0,,region_basel_stadt_core_01,block_0031
2611900.0,1267075.0,,region_basel_stadt_core_01,block_0031
2612525.0,1267825.0,,region_basel_stadt_core_01,block_0032
2612525.0,1267850.0,,region_basel_stadt_core_01,block_0032
2612525.0,1267875.0,,region_basel_stadt_core_01,block_0032
2612525.0,1267900.0,,region_basel_stadt_core_01,block_0032
2612550.0,1267825.0,,region_basel_stadt_core_01,block_0032
2612550.0,1267850.0,,region_basel_stadt_core_01,block_0032
2612550.0,1267875.0,,region_basel_stadt_core_01,block_0032
2612550.0,1267900.0,,region_basel_stadt_core_01,block_0032
2612575.0,1267825.0,,region_basel_stadt_core_01,block_0032
2612575.0,1267850.0,,region_basel_stadt_core_01,block_0032
2612575.0,1267875.0,,region_basel_stadt_core_01,block_0032
2612575.0,1267900.0,,region_basel_stadt_core_01,block_0032
2612600.0,1267825.0,,region_basel_stadt_core_01,block_0032
2612600.0,1267850.0,,region_basel_stadt_core_01,block_0032
2612600.0,1267875.0,,region_basel_stadt_core_01,block_0032
2612600.0,1267900.0,,region_basel_stadt_core_01,block_0032
2612300.0,1268300.0,,region_basel_stadt_core_01,block_0033
2612300.0,1268325.0,,region_basel_stadt_core_01,block_0033
2612300.0,1268350.0,,region_basel_stadt_core_01,block_0033
2612300.0,1268375.0,,region_basel_stadt_core_01,block_0033
2612325.0,1268300.0,,region_basel_stadt_core_01,block_0033
2612325.0,1268325.0,,region_basel_stadt_core_01,block_0033
2612325.0,1268350.0,,region_basel_stadt_core_01,block_0033
2612325.0,1268375.0,,region_basel_stadt_core_01,block_0033
2612350.0,1268300.0,,region_basel_stadt_core_01,block_0033
2612350.0,1268325.0,,region_basel_stadt_core_01,block_0033
2612350.0,1268350.0,,region_basel_stadt_core_01,block_0033
2612350.0,1268375.0,,region_basel_stadt_core_01,block_0033
2612375.0,1268300.0,,region_basel_stadt_core_01,block_0033
2612375.0,1268325.0,,region_basel_stadt_core_01,block_0033
2612375.0,1268350.0,,region_basel_stadt_core_01,block_0033
2612375.0,1268375.0,,region_basel_stadt_core_01,block_0033
2612775.0,1267100.0,,region_basel_stadt_core_01,block_0034
2612775.0,1267125.0,,region_basel_stadt_core_01,block_0034
2612775.0,1267150.0,,region_basel_stadt_core_01,block_0034
2612775.0,1267175.0,,region_basel_stadt_core_01,block_0034
2612800.0,1267100.0,,region_basel_stadt_core_01,block_0034
2612800.0,1267125.0,,region_basel_stadt_core_01,block_0034
2612800.0,1267150.0,,region_basel_stadt_core_01,block_0034
2612800.0,1267175.0,,region_basel_stadt_core_01,block_0034
2612825.0,1267100.0,,region_basel_stadt_core_01,block_0034
2612825.0,1267125.0,,region_basel_stadt_core_01,block_0034
2612825.0,1267150.0,,region_basel_stadt_core_01,block_0034
2612825.0,1267175.0,,region_basel_stadt_core_01,block_0034
2612850.0,1267100.0,,region_basel_stadt_core_01,block_0034
2612850.0,1267125.0,,region_basel_stadt_core_01,block_0034
2612850.0,1267150.0,,region_basel_stadt_core_01,block_0034
2612850.0,1267175.0,,region_basel_stadt_core_01,block_0034
2611375.0,1268325.0,,region_basel_stadt_core_01,block_0035
2611375.0,1268350.0,,region_basel_stadt_core_01,block_0035
2611375.0,1268375.0,,region_basel_stadt_core_01,block_0035
2611375.0,1268400.0,,region_basel_stadt_core_01,block_0035
2611400.0,1268325.0,,region_basel_stadt_core_01,block_0035
2611400.0,1268350.0,,region_basel_stadt_core_01,block_0035
2611400.0,1268375.0,,region_basel_stadt_core_01,block_0035
2611400.0,1268400.0,,region_basel_stadt_core_01,block_0035
2611425.0,1268325.0,,region_basel_stadt_core_01,block_0035
2611425.0,1268350.0,,region_basel_stadt_core_01,block_0035
2611425.0,1268375.0,,region_basel_stadt_core_01,block_0035
2611425.0,1268400.0,,region_basel_stadt_core_01,block_0035
2611450.0,1268325.0,,region_basel_stadt_core_01,block_0035
2611450.0,1268350.0,,region_basel_stadt_core_01,block_0035
2611450.0,1268375.0,,region_basel_stadt_core_01,block_0035
2611450.0,1268400.0,,region_basel_stadt_core_01,block_0035
2611350.0,1268850.0,,region_basel_stadt_core_01,block_0036
2611350.0,1268875.0,,region_basel_stadt_core_01,block_0036
2611350.0,1268900.0,,region_basel_stadt_core_01,block_0036
2611350.0,1268925.0,,region_basel_stadt_core_01,block_0036
2611375.0,1268850.0,,region_basel_stadt_core_01,block_0036
2611375.0,1268875.0,,region_basel_stadt_core_01,block_0036
2611375.0,1268900.0,,region_basel_stadt_core_01,block_0036
2611375.0,1268925.0,,region_basel_stadt_core_01,block_0036
2611400.0,1268850.0,,region_basel_stadt_core_01,block_0036
2611400.0,1268875.0,,region_basel_stadt_core_01,block_0036
2611400.0,1268900.0,,region_basel_stadt_core_01,block_0036
2611400.0,1268925.0,,region_basel_stadt_core_01,block_0036
2611425.0,1268850.0,,region_basel_stadt_core_01,block_0036
2611425.0,1268875.0,,region_basel_stadt_core_01,block_0036
2611425.0,1268900.0,,region_basel_stadt_core_01,block_0036
2611425.0,1268925.0,,region_basel_stadt_core_01,block_0036
2612675.0,1267400.0,,region_basel_stadt_core_01,block_0037
2612675.0,1267425.0,,region_basel_stadt_core_01,block_0037
2612675.0,1267450.0,,region_basel_stadt_core_01,block_0037
2612675.0,1267475.0,,region_basel_stadt_core_01,block_0037
2612700.0,1267400.0,,region_basel_stadt_core_01,block_0037
2612700.0,1267425.0,,region_basel_stadt_core_01,block_0037
2612700.0,1267450.0,,region_basel_stadt_core_01,block_0037
2612700.0,1267475.0,,region_basel_stadt_core_01,block_0037
2612725.0,1267400.0,,region_basel_stadt_core_01,block_0037
2612725.0,1267425.0,,region_basel_stadt_core_01,block_0037
2612725.0,1267450.0,,region_basel_stadt_core_01,block_0037
2612725.0,1267475.0,,region_basel_stadt_core_01,block_0037
2612750.0,1267400.0,,region_basel_stadt_core_01,block_0037
2612750.0,1267425.0,,region_basel_stadt_core_01,block_0037
2612750.0,1267450.0,,region_basel_stadt_core_01,block_0037
2612750.0,1267475.0,,region_basel_stadt_core_01,block_0037
2612475.0,1267725.0,,region_basel_stadt_core_01,block_0038
2612475.0,1267750.0,,region_basel_stadt_core_01,block_0038
2612475.0,1267775.0,,region_basel_stadt_core_01,block_0038
2612475.0,1267800.0,,region_basel_stadt_core_01,block_0038
2612500.0,1267725.0,,region_basel_stadt_core_01,block_0038
2612500.0,1267750.0,,region_basel_stadt_core_01,block_0038
2612500.0,1267775.0,,region_basel_stadt_core_01,block_0038
2612500.0,1267800.0,,region_basel_stadt_core_01,block_0038
2612525.0,1267725.0,,region_basel_stadt_core_01,block_0038
2612525.0,1267750.0,,region_basel_stadt_core_01,block_0038
2612525.0,1267775.0,,region_basel_stadt_core_01,block_0038
2612525.0,1267800.0,,region_basel_stadt_core_01,block_0038
2612550.0,1267725.0,,region_basel_stadt_core_01,block_0038
2612550.0,1267750.0,,region_basel_stadt_core_01,block_0038
2612550.0,1267775.0,,region_basel_stadt_core_01,block_0038
2612550.0,1267800.0,,region_basel_stadt_core_01,block_0038
2612475.0,1268400.0,,region_basel_stadt_core_01,block_0039
2612475.0,1268425.0,,region_basel_stadt_core_01,block_0039
2612475.0,1268450.0,,region_basel_stadt_core_01,block_0039
2612475.0,1268475.0,,region_basel_stadt_core_01,block_0039
2612500.0,1268400.0,,region_basel_stadt_core_01,block_0039
2612500.0,1268425.0,,region_basel_stadt_core_01,block_0039
2612500.0,1268450.0,,region_basel_stadt_core_01,block_0039
2612500.0,1268475.0,,region_basel_stadt_core_01,block_0039
2612525.0,1268400.0,,region_basel_stadt_core_01,block_0039
2612525.0,1268425.0,,region_basel_stadt_core_01,block_0039
2612525.0,1268450.0,,region_basel_stadt_core_01,block_0039
2612525.0,1268475.0,,region_basel_stadt_core_01,block_0039
2612550.0,1268400.0,,region_basel_stadt_core_01,block_0039
2612550.0,1268425.0,,region_basel_stadt_core_01,block_0039
2612550.0,1268450.0,,region_basel_stadt_core_01,block_0039
2612550.0,1268475.0,,region_basel_stadt_core_01,block_0039
2612700.0,1267900.0,,region_basel_stadt_core_01,block_0040
2612700.0,1267925.0,,region_basel_stadt_core_01,block_0040
2612700.0,1267950.0,,region_basel_stadt_core_01,block_0040
2612700.0,1267975.0,,region_basel_stadt_core_01,block_0040
2612725.0,1267900.0,,region_basel_stadt_core_01,block_0040
2612725.0,1267925.0,,region_basel_stadt_core_01,block_0040
2612725.0,1267950.0,,region_basel_stadt_core_01,block_0040
2612725.0,1267975.0,,region_basel_stadt_core_01,block_0040
2612750.0,1267900.0,,region_basel_stadt_core_01,block_0040
2612750.0,1267925.0,,region_basel_stadt_core_01,block_0040
2612750.0,1267950.0,,region_basel_stadt_core_01,block_0040
2612750.0,1267975.0,,region_basel_stadt_core_01,block_0040
2612775.0,1267900.0,,region_basel_stadt_core_01,block_0040
2612775.0,1267925.0,,region_basel_stadt_core_01,block_0040
2612775.0,1267950.0,,region_basel_stadt_core_01,block_0040
2612775.0,1267975.0,,region_basel_stadt_core_01,block_0040
2611400.0,1267500.0,,region_basel_stadt_core_01,block_0041
2611400.0,1267525.0,,region_basel_stadt_core_01,block_0041
2611400.0,1267550.0,,region_basel_stadt_core_01,block_0041
2611400.0,1267575.0,,region_basel_stadt_core_01,block_0041
2611425.0,1267500.0,,region_basel_stadt_core_01,block_0041
2611425.0,1267525.0,,region_basel_stadt_core_01,block_0041
2611425.0,1267550.0,,region_basel_stadt_core_01,block_0041
2611425.0,1267575.0,,region_basel_stadt_core_01,block_0041
2611450.0,1267500.0,,region_basel_stadt_core_01,block_0041
2611450.0,1267525.0,,region_basel_stadt_core_01,block_0041
2611450.0,1267550.0,,region_basel_stadt_core_01,block_0041
2611450.0,1267575.0,,region_basel_stadt_core_01,block_0041
2611475.0,1267500.0,,region_basel_stadt_core_01,block_0041
2611475.0,1267525.0,,region_basel_stadt_core_01,block_0041
2611475.0,1267550.0,,region_basel_stadt_core_01,block_0041
2611475.0,1267575.0,,region_basel_stadt_core_01,block_0041
2612825.0,1267625.0,,region_basel_stadt_core_01,block_0042
2612825.0,1267650.0,,region_basel_stadt_core_01,block_0042
2612825.0,1267675.0,,region_basel_stadt_core_01,block_0042
2612825.0,1267700.0,,region_basel_stadt_core_01,block_0042
2612850.0,1267625.0,,region_basel_stadt_core_01,block_0042
2612850.0,1267650.0,,region_basel_stadt_core_01,block_0042
2612850.0,1267675.0,,region_basel_stadt_core_01,block_0042
2612850.0,1267700.0,,region_basel_stadt_core_01,block_0042
2612875.0,1267625.0,,region_basel_stadt_core_01,block_0042
2612875.0,1267650.0,,region_basel_stadt_core_01,block_0042
2612875.0,1267675.0,,region_basel_stadt_core_01,block_0042
2612875.0,1267700.0,,region_basel_stadt_core_01,block_0042
2612900.0,1267625.0,,region_basel_stadt_core_01,block_0042
2612900.0,1267650.0,,region_basel_stadt_core_01,block_0042
2612900.0,1267675.0,,region_basel_stadt_core_01,block_0042
2612900.0,1267700.0,,region_basel_stadt_core_01,block_0042
2612450.0,1267425.0,,region_basel_stadt_core_01,block_0043
2612450.0,1267450.0,,region_basel_stadt_core_01,block_0043
2612450.0,1267475.0,,region_basel_stadt_core_01,block_0043
2612450.0,1267500.0,,region_basel_stadt_core_01,block_0043
2612475.0,1267425.0,,region_basel_stadt_core_01,block_0043
2612475.0,1267450.0,,region_basel_stadt_core_01,block_0043
2612475.0,1267475.0,,region_basel_stadt_core_01,block_0043
2612475.0,1267500.0,,region_basel_stadt_core_01,block_0043
2612500.0,1267425.0,,region_basel_stadt_core_01,block_0043
2612500.0,1267450.0,,region_basel_stadt_core_01,block_0043
2612500.0,1267475.0,,region_basel_stadt_core_01,block_0043
2612500.0,1267500.0,,region_basel_stadt_core_01,block_0043
2612525.0,1267425.0,,region_basel_stadt_core_01,block_0043
2612525.0,1267450.0,,region_basel_stadt_core_01,block_0043
2612525.0,1267475.0,,region_basel_stadt_core_01,block_0043
2612525.0,1267500.0,,region_basel_stadt_core_01,block_0043
2612275.0,1267000.0,,region_basel_stadt_core_01,block_0044
2612275.0,1267025.0,,region_basel_stadt_core_01,block_0044
2612275.0,1267050.0,,region_basel_stadt_core_01,block_0044
2612275.0,1267075.0,,region_basel_stadt_core_01,block_0044
2612300.0,1267000.0,,region_basel_stadt_core_01,block_0044
2612300.0,1267025.0,,region_basel_stadt_core_01,block_0044
2612300.0,1267050.0,,region_basel_stadt_core_01,block_0044
2612300.0,1267075.0,,region_basel_stadt_core_01,block_0044
2612325.0,1267000.0,,region_basel_stadt_core_01,block_0044
2612325.0,1267025.0,,region_basel_stadt_core_01,block_0044
2612325.0,1267050.0,,region_basel_stadt_core_01,block_0044
2612325.0,1267075.0,,region_basel_stadt_core_01,block_0044
2612350.0,1267000.0,,region_basel_stadt_core_01,block_0044
2612350.0,1267025.0,,region_basel_stadt_core_01,block_0044
2612350.0,1267050.0,,region_basel_stadt_core_01,block_0044
2612350.0,1267075.0,,region_basel_stadt_core_01,block_0044
2611800.0,1268450.0,,region_basel_stadt_core_01,block_0045
2611800.0,1268475.0,,region_basel_stadt_core_01,block_0045
2611800.0,1268500.0,,region_basel_stadt_core_01,block_0045
2611800.0,1268525.0,,region_basel_stadt_core_01,block_0045
2611825.0,1268450.0,,region_basel_stadt_core_01,block_0045
2611825.0,1268475.0,,region_basel_stadt_core_01,block_0045
2611825.0,1268500.0,,region_basel_stadt_core_01,block_0045
2611825.0,1268525.0,,region_basel_stadt_core_01,block_0045
2611850.0,1268450.0,,region_basel_stadt_core_01,block_0045
2611850.0,1268475.0,,region_basel_stadt_core_01,block_0045
2611850.0,1268500.0,,region_basel_stadt_core_01,block_0045
2611850.0,1268525.0,,region_basel_stadt_core_01,block_0045
2611875.0,1268450.0,,region_basel_stadt_core_01,block_0045
2611875.0,1268475.0,,region_basel_stadt_core_01,block_0045
2611875.0,1268500.0,,region_basel_stadt_core_01,block_0045
2611875.0,1268525.0,,region_basel_stadt_core_01,block_0045
2611525.0,1268075.0,,region_basel_stadt_core_01,block_0046
2611525.0,1268100.0,,region_basel_stadt_core_01,block_0046
2611525.0,1268125.0,,region_basel_stadt_core_01,block_0046
2611525.0,1268150.0,,region_basel_stadt_core_01,block_0046
2611550.0,1268075.0,,region_basel_stadt_core_01,block_0046
2611550.0,1268100.0,,region_basel_stadt_core_01,block_0046
2611550.0,1268125.0,,region_basel_stadt_core_01,block_0046
2611550.0,1268150.0,,region_basel_stadt_core_01,block_0046
2611575.0,1268075.0,,region_basel_stadt_core_01,block_0046
2611575.0,1268100.0,,region_basel_stadt_core_01,block_0046
2611575.0,1268125.0,,region_basel_stadt_core_01,block_0046
2611575.0,1268150.0,,region_basel_stadt_core_01,block_0046
2611600.0,1268075.0,,region_basel_stadt_core_01,block_0046
2611600.0,1268100.0,,region_basel_stadt_core_01,block_0046
2611600.0,1268125.0,,region_basel_stadt_core_01,block_0046
2611600.0,1268150.0,,region_basel_stadt_core_01,block_0046
2612475.0,1267550.0,,region_basel_stadt_core_01,block_0047
2612475.0,1267575.0,,region_basel_stadt_core_01,block_0047
2612475.0,1267600.0,,region_basel_stadt_core_01,block_0047
2612475.0,1267625.0,,region_basel_stadt_core_01,block_0047
2612500.0,1267550.0,,region_basel_stadt_core_01,block_0047
2612500.0,1267575.0,,region_basel_stadt_core_01,block_0047
2612500.0,1267600.0,,region_basel_stadt_core_01,block_0047
2612500.0,1267625.0,,region_basel_stadt_core_01,block_0047
2612525.0,1267550.0,,region_basel_stadt_core_01,block_0047
2612525.0,1267575.0,,region_basel_stadt_core_01,block_0047
2612525.0,1267600.0,,region_basel_stadt_core_01,block_0047
2612525.0,1267625.0,,region_basel_stadt_core_01,block_0047
2612550.0,1267550.0,,region_basel_stadt_core_01,block_0047
2612550.0,1267575.0,,region_basel_stadt_core_01,block_0047
2612550.0,1267600.0,,region_basel_stadt_core_01,block_0047
2612550.0,1267625.0,,region_basel_stadt_core_01,block_0047
2611300.0,1267500.0,,region_basel_stadt_core_01,block_0048
2611300.0,1267525.0,,region_basel_stadt_core_01,block_0048
2611300.0,1267550.0,,region_basel_stadt_core_01,block_0048
2611300.0,1267575.0,,region_basel_stadt_core_01,block_0048
2611325.0,1267500.0,,region_basel_stadt_core_01,block_0048
2611325.0,1267525.0,,region_basel_stadt_core_01,block_0048
2611325.0,1267550.0,,region_basel_stadt_core_01,block_0048
2611325.0,1267575.0,,region_basel_stadt_core_01,block_0048
2611350.0,1267500.0,,region_basel_stadt_core_01,block_0048
2611350.0,1267525.0,,region_basel_stadt_core_01,block_0048
2611350.0,1267550.0,,region_basel_stadt_core_01,block_0048
2611350.0,1267575.0,,region_basel_stadt_core_01,block_0048
2611375.0,1267500.0,,region_basel_stadt_core_01,block_0048
2611375.0,1267525.0,,region_basel_stadt_core_01,block_0048
2611375.0,1267550.0,,region_basel_stadt_core_01,block_0048
2611375.0,1267575.0,,region_basel_stadt_core_01,block_0048
2611350.0,1267200.0,,region_basel_stadt_core_01,block_0049
2611350.0,1267225.0,,region_basel_stadt_core_01,block_0049
2611350.0,1267250.0,,region_basel_stadt_core_01,block_0049
2611350.0,1267275.0,,region_basel_stadt_core_01,block_0049
2611375.0,1267200.0,,region_basel_stadt_core_01,block_0049
2611375.0,1267225.0,,region_basel_stadt_core_01,block_0049
2611375.0,1267250.0,,region_basel_stadt_core_01,block_0049
2611375.0,1267275.0,,region_basel_stadt_core_01,block_0049
2611400.0,1267200.0,,region_basel_stadt_core_01,block_0049
2611400.0,1267225.0,,region_basel_stadt_core_01,block_0049
2611400.0,1267250.0,,region_basel_stadt_core_01,block_0049
2611400.0,1267275.0,,region_basel_stadt_core_01,block_0049
2611425.0,1267200.0,,region_basel_stadt_core_01,block_0049
2611425.0,1267225.0,,region_basel_stadt_core_01,block_0049
2611425.0,1267250.0,,region_basel_stadt_core_01,block_0049
2611425.0,1267275.0,,region_basel_stadt_core_01,block_0049
2612800.0,1267250.0,,region_basel_stadt_core_01,block_0050
2612800.0,1267275.0,,region_basel_stadt_core_01,block_0050
2612800.0,1267300.0,,region_basel_stadt_core_01,block_0050
2612800.0,1267325.0,,region_basel_stadt_core_01,block_0050
2612825.0,1267250.0,,region_basel_stadt_core_01,block_0050
2612825.0,1267275.0,,region_basel_stadt_core_01,block_0050
2612825.0,1267300.0,,region_basel_stadt_core_01,block_0050
2612825.0,1267325.0,,region_basel_stadt_core_01,block_0050
2612850.0,1267250.0,,region_basel_stadt_core_01,block_0050
2612850.0,1267275.0,,region_basel_stadt_core_01,block_0050
2612850.0,1267300.0,,region_basel_stadt_core_01,block_0050
2612850.0,1267325.0,,region_basel_stadt_core_01,block_0050
2612875.0,1267250.0,,region_basel_stadt_core_01,block_0050
2612875.0,1267275.0,,region_basel_stadt_core_01,block_0050
2612875.0,1267300.0,,region_basel_stadt_core_01,block_0050
2612875.0,1267325.0,,region_basel_stadt_core_01,block_0050
2611175.0,1268550.0,,region_basel_stadt_core_01,block_0051
2611175.0,1268575.0,,region_basel_stadt_core_01,block_0051
2611175.0,1268600.0,,region_basel_stadt_core_01,block_0051
2611175.0,1268625.0,,region_basel_stadt_core_01,block_0051
2611200.0,1268550.0,,region_basel_stadt_core_01,block_0051
2611200.0,1268575.0,,region_basel_stadt_core_01,block_0051
2611200.0,1268600.0,,region_basel_stadt_core_01,block_0051
2611200.0,1268625.0,,region_basel_stadt_core_01,block_0051
2611225.0,1268550.0,,region_basel_stadt_core_01,block_0051
2611225.0,1268575.0,,region_basel_stadt_core_01,block_0051
2611225.0,1268600.0,,region_basel_stadt_core_01,block_0051
2611225.0,1268625.0,,region_basel_stadt_core_01,block_0051
2611250.0,1268550.0,,region_basel_stadt_core_01,block_0051
2611250.0,1268575.0,,region_basel_stadt_core_01,block_0051
2611250.0,1268600.0,,region_basel_stadt_core_01,block_0051
2611250.0,1268625.0,,region_basel_stadt_core_01,block_0051
2611425.0,1267875.0,,region_basel_stadt_core_01,block_0052
2611425.0,1267900.0,,region_basel_stadt_core_01,block_0052
2611425.0,1267925.0,,region_basel_stadt_core_01,block_0052
2611425.0,1267950.0,,region_basel_stadt_core_01,block_0052
2611450.0,1267875.0,,region_basel_stadt_core_01,block_0052
2611450.0,1267900.0,,region_basel_stadt_core_01,block_0052
2611450.0,1267925.0,,region_basel_stadt_core_01,block_0052
2611450.0,1267950.0,,region_basel_stadt_core_01,block_0052
2611475.0,1267875.0,,region_basel_stadt_core_01,block_0052
2611475.0,1267900.0,,region_basel_stadt_core_01,block_0052
2611475.0,1267925.0,,region_basel_stadt_core_01,block_0052
2611475.0,1267950.0,,region_basel_stadt_core_01,block_0052
2611500.0,1267875.0,,region_basel_stadt_core_01,block_0052
2611500.0,1267900.0,,region_basel_stadt_core_01,block_0052
2611500.0,1267925.0,,region_basel_stadt_core_01,block_0052
2611500.0,1267950.0,,region_basel_stadt_core_01,block_0052
2611650.0,1268200.0,,region_basel_stadt_core_01,block_0053
2611650.0,1268225.0,,region_basel_stadt_core_01,block_0053
2611650.0,1268250.0,,region_basel_stadt_core_01,block_0053
2611650.0,1268275.0,,region_basel_stadt_core_01,block_0053
2611675.0,1268200.0,,region_basel_stadt_core_01,block_0053
2611675.0,1268225.0,,region_basel_stadt_core_01,block_0053
2611675.0,1268250.0,,region_basel_stadt_core_01,block_0053
2611675.0,1268275.0,,region_basel_stadt_core_01,block_0053
2611700.0,1268200.0,,region_basel_stadt_core_01,block_0053
2611700.0,1268225.0,,region_basel_stadt_core_01,block_0053
2611700.0,1268250.0,,region_basel_stadt_core_01,block_0053
2611700.0,1268275.0,,region_basel_stadt_core_01,block_0053
2611725.0,1268200.0,,region_basel_stadt_core_01,block_0053
2611725.0,1268225.0,,region_basel_stadt_core_01,block_0053
2611725.0,1268250.0,,region_basel_stadt_core_01,block_0053
2611725.0,1268275.0,,region_basel_stadt_core_01,block_0053
2612450.0,1268675.0,,region_basel_stadt_core_01,block_0054
2612450.0,1268700.0,,region_basel_stadt_core_01,block_0054
2612450.0,1268725.0,,region_basel_stadt_core_01,block_0054
2612450.0,1268750.0,,region_basel_stadt_core_01,block_0054
2612475.0,1268675.0,,region_basel_stadt_core_01,block_0054
2612475.0,1268700.0,,region_basel_stadt_core_01,block_0054
2612475.0,1268725.0,,region_basel_stadt_core_01,block_0054
2612475.0,1268750.0,,region_basel_stadt_core_01,block_0054
2612500.0,1268675.0,,region_basel_stadt_core_01,block_0054
2612500.0,1268700.0,,region_basel_stadt_core_01,block_0054
2612500.0,1268725.0,,region_basel_stadt_core_01,block_0054
2612500.0,1268750.0,,region_basel_stadt_core_01,block_0054
2612525.0,1268675.0,,region_basel_stadt_core_01,block_0054
2612525.0,1268700.0,,region_basel_stadt_core_01,block_0054
2612525.0,1268725.0,,region_basel_stadt_core_01,block_0054
2612525.0,1268750.0,,region_basel_stadt_core_01,block_0054
2612250.0,1268575.0,,region_basel_stadt_core_01,block_0055
2612250.0,1268600.0,,region_basel_stadt_core_01,block_0055
2612250.0,1268625.0,,region_basel_stadt_core_01,block_0055
2612250.0,1268650.0,,region_basel_stadt_core_01,block_0055
2612275.0,1268575.0,,region_basel_stadt_core_01,block_0055
2612275.0,1268600.0,,region_basel_stadt_core_01,block_0055
2612275.0,1268625.0,,region_basel_stadt_core_01,block_0055
2612275.0,1268650.0,,region_basel_stadt_core_01,block_0055
2612300.0,1268575.0,,region_basel_stadt_core_01,block_0055
2612300.0,1268600.0,,region_basel_stadt_core_01,block_0055
2612300.0,1268625.0,,region_basel_stadt_core_01,block_0055
2612300.0,1268650.0,,region_basel_stadt_core_01,block_0055
2612325.0,1268575.0,,region_basel_stadt_core_01,block_0055
2612325.0,1268600.0,,region_basel_stadt_core_01,block_0055
2612325.0,1268625.0,,region_basel_stadt_core_01,block_0055
2612325.0,1268650.0,,region_basel_stadt_core_01,block_0055
2612750.0,1268300.0,,region_basel_stadt_core_01,block_0056
2612750.0,1268325.0,,region_basel_stadt_core_01,block_0056
2612750.0,1268350.0,,region_basel_stadt_core_01,block_0056
2612750.0,1268375.0,,region_basel_stadt_core_01,block_0056
2612775.0,1268300.0,,region_basel_stadt_core_01,block_0056
2612775.0,1268325.0,,region_basel_stadt_core_01,block_0056
2612775.0,1268350.0,,region_basel_stadt_core_01,block_0056
2612775.0,1268375.0,,region_basel_stadt_core_01,block_0056
2612800.0,1268300.0,,region_basel_stadt_core_01,block_0056
2612800.0,1268325.0,,region_basel_stadt_core_01,block_0056
2612800.0,1268350.0,,region_basel_stadt_core_01,block_0056
2612800.0,1268375.0,,region_basel_stadt_core_01,block_0056
2612825.0,1268300.0,,region_basel_stadt_core_01,block_0056
2612825.0,1268325.0,,region_basel_stadt_core_01,block_0056
2612825.0,1268350.0,,region_basel_stadt_core_01,block_0056
2612825.0,1268375.0,,region_basel_stadt_core_01,block_0056
2612750.0,1267000.0,,region_basel_stadt_core_01,block_0057
2612750.0,1267025.0,,region_basel_stadt_core_01,block_0057
2612750.0,1267050.0,,region_basel_stadt_core_01,block_0057
2612750.0,1267075.0,,region_basel_stadt_core_01,block_0057
2612775.0,1267000.0,,region_basel_stadt_core_01,block_0057
